alarm_id,alarm_name,alarm_text,alarm_code,ce_on,ce_off
00658,,M416_Tray receiving stepper motor retraction status is inconsistent,2,,
00661,,Reserve 46 extension fault,2,,
00662,,Reserve 46 retract failure,2,,
00663,,Reserved 46 extension is prohibited,2,,
00664,,Reserved 46 Return is prohibited,2,,
00665,,Reserved 46 extension status is inconsistent,2,,
00666,,Reserve 46 retracted status inconsistent,2,,
00669,,Reserve 47 extension fault,2,,
00670,,Reserve 47 retract failure,2,,
00671,,Reserved 47 extension is prohibited,2,,
00672,,Reserve 47 Retraction is prohibited,2,,
00673,,Reserved 47 extension status is inconsistent,2,,
00674,,Reserve 47 retracted status inconsistent,2,,
00677,,Reserve 48 extension fault,2,,
00678,,Reserve 48 retract fault,2,,
00679,,Reserved 48 extension is prohibited,2,,
00680,,Reserved 48 return is prohibited,2,,
00681,,Reserved 48 extension status is inconsistent,2,,
00682,,Reserve 48 retracted status inconsistent,2,,
00685,,Reserve 49 extension fault,2,,
00686,,Reserve 49 retract fault,2,,
00687,,Reserved 49 extension is prohibited,2,,
00688,,Reserve 49 retraction is prohibited,2,,
00689,,Reserved 49 extension status is inconsistent,2,,
00690,,Reserve 49 retracted status inconsistent,2,,
00693,,Reserve 50 extension fault,2,,
00694,,Reserve 50 retract failure,2,,
00695,,Reserve 50 stretch is prohibited,2,,
00696,,Reserve 50 return is prohibited,2,,
00697,,Reserve 50 extension status is inconsistent,2,,
00698,,Reserve 50 retracted status is inconsistent,2,,
01001,,M711_Elevator lifting servo servo error,2,,
01002,,M711_Elevator lifting servo forward overtravel,2,,
01003,,M711_ Hoist lifting servo reverse overtravel,2,,
01004,,M711_The lifting servo motion conditions of the hoist are not met,2,,
01005,,M711_Elevator lifting servo motion timeout,2,,
01006,,M711_Elevator lifting servo read and write parameter error,2,,
01007,,M711_Abnormal position of hoist lifting servo,2,,
01009,,M712_Pinch and push tray servo servo error,2,,
01010,,M712_Push tray servo forward overtravel,2,,
01011,,M712_Push tray servo reverse overtravel,2,,
01012,,M712_Push-pull tray servo motion conditions are not met,2,,
01013,,M712_Push tray servo motion timeout,2,,
01014,,M712_Push tray servo read and write parameter error,2,,
01015,,M712_Push tray servo position abnormality,2,,
01017,,M713_Magazine 1 lifting servo servo error,2,,
01018,,M713_Magazine 1 lifting servo forward overtravel,2,,
01019,,M713_Magazine 1 lifting servo reverse overtravel,2,,
01020,,M713_Magazine 1 lifting servo motion conditions are not met,2,,
01021,,M713_Magazine 1 lifting servo movement timeout,2,,
01022,,M713_Clip 1 lifting servo read and write parameter error,2,,
01023,,M713_Magazine 1 lifting servo position abnormality,2,,
01025,,M714_Magazine 2 lifting servo servo error,2,,
01026,,M714_Magazine 2 lifting servo forward overtravel,2,,
01027,,M714_Magazine 2 lifting servo reverse overtravel,2,,
01028,,M714_Magazine 2 lifting servo motion conditions are not met,2,,
01029,,M714_Magazine 2 lifting servo movement timeout,2,,
01030,,M714_Magazine 2 lifting servo read and write parameter error,2,,
01031,,M714_Magazine 2 lifting servo position abnormal,2,,
01033,,M715_Magazine 3 lifting servo servo error,2,,
01034,,M715_Magazine 3 lifting servo forward overtravel,2,,
01035,,M715_Magazine 3 lifting servo reverse overtravel,2,,
01036,,M715_Magazine 3 lifting servo motion conditions are not met,2,,
01037,,M715_Magazine 3 lifting servo movement timeout,2,,
01038,,M715_Clip 3 lifting servo read and write parameter error,2,,
01039,,M715_Magazine 3 lifting servo position abnormal,2,,
01041,,M716_Separator paper picking servo servo error,2,,
01042,,M716_Paper pick-up servo forward overtravel,2,,
01043,,M716_Paper pick-up servo reverse overtravel,2,,
01044,,M716_The servo motion conditions for paper pick-up are not met,2,,
01045,,M716_Paper pick-up servo motion timeout,2,,
01046,,M716_Paper pick-up servo read and write parameter error,2,,
01047,,M716_Paper pick-up servo position abnormality,2,,
01049,,M717_Handling gantry X-axis servo error,2,,
01050,,M717_Transport gantry X-axis forward rotation overtravel,2,,
01051,,M717_Transport gantry X-axis reverse overtravel,2,,
01052,,M717_Transport gantry X-axis motion conditions are not met,2,,
01053,,M717_Transport gantry X-axis motion timeout,2,,
01054,,M717_Transport gantry X axis read and write parameter error,2,,
01055,,M717_Transport gantry X-axis position abnormal,2,,
01057,,M718_Handling gantry Y1-1 axis servo error,2,,
01058,,M718_Transport gantry Y1-1 axis forward rotation overtravel,2,,
01059,,M718_Transporting gantry Y1-1 axis reverse overtravel,2,,
01060,,M718_The motion conditions of the Y1-1 axis of the transport gantry are not met,2,,
01061,,M718_Transport gantry Y1-1 axis movement timeout,2,,
01062,,M718_Transport gantry Y1-1 axis read and write parameter error,2,,
01063,,M718_ Abnormal position of Y1-1 axis of transport gantry,2,,
01065,,M719_Handling gantry Y1-2 axis servo error,2,,
01066,,M719_Transport gantry Y1-2 axis forward rotation overtravel,2,,
01067,,M719_Transport gantry Y1-2 axis reverse overtravel,2,,
01068,,M719_The Y1-2 axis motion conditions of the transport gantry are not met,2,,
01069,,M719_Transport gantry Y1-2 axis movement timeout,2,,
01070,,M719_Transport gantry Y1-2 axis read and write parameter error,2,,
01071,,M719_ Abnormal position of Y1-2 axis of transport gantry,2,,
01073,,M720_Handling gantry Z1 axis servo error,2,,
01074,,M720_Transport gantry Z1 axis forward rotation overtravel,2,,
01075,,M720_Transport gantry Z1 axis reverse overtravel,2,,
01076,,M720_Transport gantry Z1 axis motion conditions are not met,2,,
01077,,M720_Transport gantry Z1 axis movement timeout,2,,
01078,,M720_Transport gantry Z1 axis read and write parameter error,2,,
01079,,M720_Transport gantry Z1 axis position abnormal,2,,
01081,,M722_Transport gantry R axis servo error,2,,
01082,,M722_Transport gantry R axis forward rotation overtravel,2,,
01083,,M722_Transport gantry R axis reverse overtravel,2,,
01084,,M722_The R-axis motion conditions of the transport gantry are not met,2,,
01085,,M722_Transport gantry R axis movement timeout,2,,
01086,,M722_Transport gantry R axis read and write parameter error,2,,
01087,,M722_ Abnormal position of R axis of transport gantry,2,,
01089,,M723_Tray receiving servo servo error,2,,
01090,,M723_Tray receiving servo forward rotation overtravel,2,,
01091,,M723_Tray receiving servo reverse overtravel,2,,
01092,,M723_Tray receiving servo motion conditions are not met,2,,
01093,,M723_Tray receiving servo motion timeout,2,,
01094,,M723_Tray receiving servo read and write parameter error,2,,
01095,,M723_Tray receiving servo position abnormality,2,,
01097,,M721_Handling gantry Z2 axis servo error,2,,
01098,,M721_Transport gantry Z2 axis forward rotation overtravel,2,,
01099,,M721_Transport gantry Z2 axis reverse overtravel,2,,
01100,,M721_Transport gantry Z2 axis motion conditions are not met,2,,
01101,,M721_Transport gantry Z2 axis movement timeout,2,,
01102,,M721_Transport gantry Z2 axis read and write parameter error,2,,
01103,,M721_Transport gantry Z2 axis position abnormal,2,,
01105,,Reserved 24 Servo error,2,,
01106,,Reserved 24 Forward overtravel,2,,
01107,,Reserved 24 Reverse overtravel,2,,
01108,,Reserved 24 Movement conditions are not met,2,,
01109,,Reserve 24 Movement timeout,2,,
01110,,Reserved 24 Read and write parameter error,2,,
01111,,Reserved 24 Position abnormality,2,,
01113,,Reserved 25 Servo error,2,,
01114,,Reserve 25 Forward overtravel,2,,
01115,,Reserve 25 Reverse overtravel,2,,
01116,,Reserved 25 Movement conditions not met,2,,
01117,,Reserve 25 Movement timeout,2,,
01118,,Reserved 25 Read and write parameter error,2,,
01119,,Reserved 25 Position abnormality,2,,
01121,,Reserved 26 Servo error,2,,
01122,,Reserved 26 Forward overtravel,2,,
01123,,Reserved 26 Reverse overtravel,2,,
01124,,Reserved 26 Movement conditions are not met,2,,
01125,,Reserved 26 Movement timeout,2,,
01126,,Reserved 26 Read and write parameter error,2,,
01127,,Reserved 26 Position abnormality,2,,
01129,,Reserved 27 Servo error,2,,
01130,,Reserved 27 Forward overtravel,2,,
01131,,Reserved 27 Reverse overtravel,2,,
01132,,Reserved 27 Movement conditions are not met,2,,
01133,,Reserved 27 Movement timeout,2,,
01134,,Reserved 27 Read and write parameter error,2,,
01135,,Reserved 27 Abnormal position,2,,
01137,,Reserved 28 Servo error,2,,
01138,,Reserved 28 Forward overtravel,2,,
01139,,Reserved 28 Reverse overtravel,2,,
01140,,Reserved 28 Movement conditions are not met,2,,
01141,,Reserve 28 Movement timeout,2,,
01142,,Reserved 28 Read and write parameter error,2,,
01143,,Reserved 28 Position abnormality,2,,
01145,,Reserved 29 Servo error,2,,
01146,,Reserved 29 Forward overtravel,2,,
01147,,Reserved 29 Reverse overtravel,2,,
01148,,Reserved 29 Movement conditions are not met,2,,
01149,,Reserved 29 Movement timeout,2,,
01150,,Reserved 29 Read and write parameter error,2,,
01151,,Reserved 29 Abnormal position,2,,
01153,,Reserved 30 Servo error,2,,
01154,,Reserve 30 Forward overtravel,2,,
01155,,Reserve 30 Reverse overtravel,2,,
01156,,Reserved 30 Movement conditions not met,2,,
01157,,Reserve 30 Movement Timeout,2,,
01158,,Reserved 30 Read and write parameter error,2,,
01159,,Reserved 30 Position abnormality,2,,
01161,,Reserved 31 Servo error,2,,
01162,,Reserved 31 Forward overtravel,2,,
01163,,Reserved 31 Reverse overtravel,2,,
01164,,Reserved 31 Movement conditions are not met,2,,
01165,,Reserved 31 Movement timeout,2,,
01166,,Reserved 31 Read and write parameter error,2,,
01167,,Reserved 31 Position abnormality,2,,
01169,,Reserved 32 Servo error,2,,
01170,,Reserved 32 Forward overtravel,2,,
01171,,Reserve 32 Reverse overtravel,2,,
01172,,Reserved 32 Movement conditions are not met,2,,
01173,,Reserved 32 Movement timeout,2,,
01174,,Reserved 32 Read and write parameter error,2,,
01175,,Reserved 32 position abnormal,2,,
01177,,Reserved 33 Servo error,2,,
01178,,Reserved 33 Forward overtravel,2,,
01179,,Reserved 33 Reverse overtravel,2,,
01180,,Reserved 33 Movement conditions are not met,2,,
01181,,Reserved 33 Movement timeout,2,,
01182,,Reserved 33 Read and write parameter error,2,,
01183,,Reserved 33 Position abnormality,2,,
01185,,Reserved 34 Servo error,2,,
01186,,Reserved 34 Forward overtravel,2,,
01187,,Reserved 34 Reverse overtravel,2,,
01188,,Reserved 34 Movement conditions are not met,2,,
01189,,Reserved 34 Movement timeout,2,,
01190,,Reserved 34 Read and write parameter error,2,,
01191,,Reserved 34 Position abnormality,2,,
01193,,0 Servo error,2,,
01194,,0 Forward overtravel,2,,
01195,,0 Reverse overtravel,2,,
01196,,0 Movement conditions not met,2,,
01197,,0 Movement timeout,2,,
01198,,0 Read and write parameter error,2,,
01199,,0 Abnormal position,2,,
01201,,0 Servo error,2,,
01202,,0 Forward overtravel,2,,
01203,,0 Reverse overtravel,2,,
01204,,0 Movement conditions not met,2,,
01205,,0 Movement timeout,2,,
01206,,0 Read and write parameter error,2,,
01207,,0 Abnormal position,2,,
01209,,0 Servo error,2,,
01210,,0 Forward overtravel,2,,
01211,,0 Reverse overtravel,2,,
01212,,0 Movement conditions not met,2,,
01213,,0 Movement timeout,2,,
01214,,0 Read and write parameter error,2,,
01215,,0 Abnormal position,2,,
01217,,0 Servo error,2,,
01218,,0 Forward overtravel,2,,
01219,,0 Reverse overtravel,2,,
01220,,0 Movement conditions not met,2,,
01221,,0 Movement timeout,2,,
01222,,0 Read and write parameter error,2,,
01223,,0 Abnormal position,2,,
01225,,0 Servo error,2,,
01226,,0 Forward overtravel,2,,
01227,,0 Reverse overtravel,2,,
01228,,0 Movement conditions not met,2,,
01229,,0 Movement timeout,2,,
01230,,0 Read and write parameter error,2,,
01231,,0 Abnormal position,2,,
01233,,0 Servo error,2,,
01234,,0 Forward overtravel,2,,
01235,,0 Reverse overtravel,2,,
01236,,0 Movement conditions not met,2,,
01237,,0 Movement timeout,2,,
01238,,0 Read and write parameter error,2,,
01239,,0 Abnormal position,2,,
01241,,0 Servo error,2,,
01242,,0 Forward overtravel,2,,
01243,,0 Reverse overtravel,2,,
01244,,0 Movement conditions not met,2,,
01245,,0 Movement timeout,2,,
01246,,0 Read and write parameter error,2,,
01247,,0 Abnormal position,2,,
01249,,0 Servo error,2,,
01250,,0 Forward overtravel,2,,
01251,,0 Reverse overtravel,2,,
01252,,0 Movement conditions not met,2,,
01253,,0 Movement timeout,2,,
01254,,0 Read and write parameter error,2,,
01255,,0 Abnormal position,2,,
01401,,Stop02_M203_Mainstream line buffer 1 station blocking cylinder leaves blocking position timeout,2,,
01402,,Stop02_M203_Mainstream line buffer 1 station blocking cylinder reaching the next station timeout,2,,
01403,,Stop02_M203_Mainstream line buffer 1 station blocking cylinder blocking position tray is lost,2,,
01404,,Stop02_M203_Mainstream line buffer 1 station blocking cylinder reaches blocking position timeout,2,,
01409,,Stop03_M220_Mainstream line buffer 2 station blocking cylinder leaves blocking position timeout,2,,
01410,,Stop03_M220_Mainstream line buffer 2 station blocking cylinder reaching the next station timeout,2,,
01411,,Stop03_M220_Mainstream line buffer 2 station blocking cylinder blocking position tray is lost,2,,
01412,,Stop03_M220_Mainstream line buffer 2 station blocking cylinder reaches blocking position timeout,2,,
01417,,Stop04_M205_Main line feed station blocking cylinder leaves the blocking position timeout,2,,
01418,,Stop04_M205_Main line feed station blocking cylinder reaching the lower station timeout,2,,
01419,,Stop04_M205_Main line feed station blocking cylinder blocking position pallet lost,2,,
01420,,Stop04_M205_Main line feed station blocking cylinder reaches blocking position timeout,2,,
01425,,Blocker 4 Timeout after leaving blocking position,2,,
01426,,Blocker 4 reaches the next station timeout,2,,
01427,,Blocker 4 Blocking position tray is missing,2,,
01428,,Blocker 4 reaches blocking position timeout,2,,
01433,,Blocker 5 Timeout after leaving blocking position,2,,
01434,,Blocker 5 reaches the next station timeout,2,,
01435,,Blocker 5 Blocking position tray is missing,2,,
01436,,Blocker 5 reaches blocking position timeout,2,,
01441,,Blocker 6 Timeout after leaving blocking position,2,,
01442,,Blocker 6 reaches the next station timeout,2,,
01443,,Blocker 6 Blocking position tray is missing,2,,
01444,,Blocker 6 reaches blocking position timeout,2,,
01449,,Blocker 7 Timeout after leaving blocking position,2,,
01450,,Blocker 7 reaches the next station timeout,2,,
01451,,Blocker 7 Blocking position tray is missing,2,,
01452,,Blocker 7 reaches blocking position timeout,2,,
01457,,Blocker 8 Timeout after leaving blocking position,2,,
01458,,Blocker 8 reaches the next station timeout,2,,
01459,,Blocker 8 Blocking position tray is missing,2,,
01460,,Blocker 8 reaches blocking position timeout,2,,
01465,,Blocker 9 Timeout after leaving blocking position,2,,
01466,,Blocker 9 reaches the next station timeout,2,,
01467,,Blocker 9 Blocking position tray is missing,2,,
01468,,Blocker 9 reaches blocking position timeout,2,,
01473,,Blocker 10 Timeout after leaving blocking position,2,,
01474,,Blocker 10 reaches the next station timeout,2,,
01475,,Blocker 10 Blocking position tray is lost,2,,
01476,,Blocker 10 reaches blocking position timeout,2,,
01481,,Blocker 11 Timeout after leaving blocking position,2,,
01482,,Blocker 11 reaches the next station timeout,2,,
01483,,Blocker 11 Blocking position tray is missing,2,,
01484,,Blocker 11 reaches blocking position timeout,2,,
01489,,Blocker 12 Timeout after leaving blocking position,2,,
01490,,Blocker 12 reaches the next station timeout,2,,
01491,,Blocker 12 Blocking position tray is missing,2,,
01492,,Blocker 12 reaches blocking position timeout,2,,
01497,,Blocker 13 Timeout after leaving blocking position,2,,
01498,,Blocker 13 reaches the next station timeout,2,,
01499,,Blocker 13 Blocking position tray is missing,2,,
01500,,Blocker 13 reached the blocking position timeout,2,,
01505,,Blocker 14 Timeout after leaving blocking position,2,,
01506,,Blocker 14 Timeout at the next station,2,,
01507,,Blocker 14 Blocking position tray is missing,2,,
01508,,Blocker 14 reached the blocking position timeout,2,,
01513,,Blocker 15 Timeout after leaving blocking position,2,,
01514,,Blocker 15 reaches the next station timeout,2,,
01515,,Blocker 15 Blocking position tray is missing,2,,
01516,,Blocker 15 reached the blocking position timeout,2,,
01521,,Blocker 16 Timeout after leaving blocking position,2,,
01522,,Blocker 16 Timeout at the next station,2,,
01523,,Blocker 16 Blocking position tray is missing,2,,
01524,,Blocker 16 reached the blocking position timeout,2,,
01716,,"#warning-com, 1000-1015, 1 word",2,,
01802,,"The number of continuous NGs of the equipment exceeds the set value, please confirm!",2,,
01803,,"The total number of equipment NG exceeds the set value, please confirm!",2,,
01804,,The communication between ROBOT and PLC is not established!,2,,
01810,,The mainstream online material station barcode scanner gun is not connected!,2,,
01811,,The barcode scanner of the gantry handling module is not connected!,2,,
01812,,The barcode scanner is not connected!,2,,
01816,,"When MES is online, the work order quantity is set incorrectly! Please confirm!",2,,
01841,,PC heartbeat abnormal!,2,,
01842,,3D heartbeat abnormality!,2,,
01843,,MES abnormal heartbeat!,2,,
01844,,Device 3 has abnormal heartbeat!,2,,
01845,,Device 4 has abnormal heartbeat!,2,,
01846,,Device 5 has abnormal heartbeat!,2,,
01847,,Device 6 has abnormal heartbeat!,2,,
01848,,Device 7 has abnormal heartbeat!,2,,
01849,,The upper limit of the number of self-stacks is not set,2,,
01850,,The number of self-stacks exceeds the upper limit,2,,
01851,,Self-stacking material account inconsistent,2,,
01852,,"There are too many self-stacking pallets, please take them away!",2,,
01864,,"#warning-general ,1016-1079, 4 words",2,,
01916,,"#message-com, 2000-2015, 1 word",2,,
02039,,"The production quantity is about to reach the work order quantity, please pay attention!",2,,
02041,,"The production quantity has reached the work order quantity, please process it in time!",2,,
02064,,"#message-general ,2016-2079, 4 words",2,,
